pool,func,minargs,maxargs,type,definition
CSC-Function-4969d70,soundstoploopemitter,2,2,GLOBAL,
CSC-Function-4969d70,soundlineemitter,3,3,GLOBAL,
CSC-Function-4969d70,soundstoplineemitter,3,3,GLOBAL,
CSC-Function-4969d70,soundupdatelineemitter,5,5,GLOBAL,
CSC-Function-4969d70,stoplocalsound,2,2,GLOBAL,
CSC-Function-4969d70,soundtimescale,1,1,GLOBAL,
CSC-Function-4969d70,allocatesoundrandoms,1,1,GLOBAL,
CSC-Function-4969d70,createsoundrandom,4,4,GLOBAL,
CSC-Function-4969d70,forceambientroom,1,1,GLOBAL,
CSC-Function-4969d70,function_604c9983,2,3,GLOBAL,
CSC-Function-4969d70,function_d48752e,2,3,GLOBAL,
CSC-Function-4969d70,function_e8d5ee0,1,2,GLOBAL,
CSC-Function-4969d70,function_7897846a,1,1,GLOBAL,
CSC-Function-4969bf0,randomint,1,1,GLOBAL,
CSC-Function-4969bf0,randomfloat,1,1,GLOBAL,
CSC-Function-4969bf0,randomintrange,2,2,GLOBAL,
CSC-Function-4969bf0,function_21a3a673,2,2,GLOBAL,
CSC-Function-4969bf0,randomfloatrange,2,2,GLOBAL,
CSC-Function-4969bf0,project2dto3d,4,4,GLOBAL,
CSC-Function-4969bf0,project3dto2d,2,2,GLOBAL,
CSC-Function-4969bf0,viewaspect,1,1,GLOBAL,
CSC-Function-4969bf0,getanglefrombits,2,2,GLOBAL,
CSC-Function-4969bf0,getbitsforangle,2,2,GLOBAL,
CSC-Function-4969bf0,function_1f4464c0,1,1,GLOBAL,
CSC-Function-4969bf0,function_d59c2d03,1,2,GLOBAL,
CSC-Function-496a370,luiload,1,1,GLOBAL,
CSC-Function-496a370,luienable,2,2,GLOBAL,
CSC-Function-496a370,luidisable,1,1,GLOBAL,
CSC-Function-496a370,isluienabled,1,1,GLOBAL,
CSC-Function-496a370,createLUIMenu,2,2,GLOBAL,
CSC-Function-496a370,openluimenu,2,2,GLOBAL,
CSC-Function-496a370,getluimenu,2,2,GLOBAL,
CSC-Function-496a370,setluimenudata,4,4,GLOBAL,
CSC-Function-496a370,getluimenudata,3,3,GLOBAL,
CSC-Function-496a370,openLUIPopup,2,2,GLOBAL,
CSC-Function-496a370,closeluimenu,2,2,GLOBAL,
CSC-Function-496a370,populateScriptDebugMenu,2,2,GLOBAL,
CSC-Function-496a370,function_5686f5cd,3,4,GLOBAL,
CSC-Function-496a370,function_e148e3b7,2,2,GLOBAL,
CSC-Function-496a370,function_bcc2134a,4,4,GLOBAL,
CSC-Function-496a370,function_88759655,3,3,GLOBAL,
CSC-Function-496a370,function_43d5b973,2,2,GLOBAL,
CSC-Function-496a370,createuimodel,2,2,GLOBAL,
CSC-Function-496a370,getGlobalUIModel,0,0,GLOBAL,
CSC-Function-496a370,getuimodel,2,2,GLOBAL,
CSC-Function-496a370,getuimodelforcontroller,1,1,GLOBAL,
CSC-Function-496a370,getUIModelValue,1,1,GLOBAL,
CSC-Function-496a370,setUIModelValue,2,3,GLOBAL,
CSC-Function-496a370,function_9a227103,1,1,GLOBAL,
CSC-Function-496a370,setExtraCamRenderReady,1,1,GLOBAL,
CSC-Function-496a720,hasdlcavailable,1,1,GLOBAL,
CSC-Function-496a720,ismaturecontentenabled,0,0,GLOBAL,
CSC-Function-496a720,function_d6e37bb1,0,1,GLOBAL,
CSC-Function-496a720,isshowbloodenabled,0,0,GLOBAL,
CSC-Function-496a720,isshowgibsenabled,0,0,GLOBAL,
CSC-Function-496a720,function_4e803413,0,0,GLOBAL,
CSC-Function-496a720,function_c6f38498,0,1,GLOBAL,
CSC-Function-496a720,splitargs,1,1,GLOBAL,
CSC-Function-496a720,recacheleaderboards,1,1,GLOBAL,
CSC-Function-496a720,clienthassnapshot,1,1,GLOBAL,
CSC-Function-496a720,getsystemtime,0,1,GLOBAL,
CSC-Function-496a720,getservertime,1,2,GLOBAL,
CSC-Function-496a720,getmapcenter,0,0,GLOBAL,
CSC-Function-496a720,function_3238d10d,1,1,GLOBAL,
CSC-Function-496a720,getskiptoname,1,1,GLOBAL,
CSC-Function-496a720,getskiptos,0,0,GLOBAL,
CSC-Function-496a720,getutc,0,0,GLOBAL,
CSC-Function-496a720,function_bea73b01,0,0,GLOBAL,
CSC-Function-496a720,setdvar,2,2,GLOBAL,
CSC-Function-496a720,setsaveddvar,2,2,GLOBAL,
CSC-Function-496a720,getlightingstate,0,0,GLOBAL,
CSC-Function-496a720,function_b4c6383f,3,7,GLOBAL,
CSC-Function-496a720,function_5e0ffde3,1,1,GLOBAL,
CSC-Function-496a720,function_4d990c6a,0,0,GLOBAL,
CSC-Function-496a720,function_d9a960f2,3,7,GLOBAL,
CSC-Function-496a720,function_13861db4,1,1,GLOBAL,
CSC-Function-4967da0,function_5c10bd79,1,1,GLOBAL,
CSC-Function-4967da0,function_27673a7,1,1,GLOBAL,
CSC-Function-4967da0,function_73f4b33,1,1,GLOBAL,
CSC-Function-4967da0,function_9b3f0ed1,1,1,GLOBAL,
CSC-Function-4967da0,function_d3f8d46e,1,1,GLOBAL,
CSC-Function-4967da0,function_ea582880,1,1,GLOBAL,
CSC-Function-4967da0,function_5778f82,2,2,GLOBAL,
CSC-Function-4967da0,function_2f9b4fe8,2,2,GLOBAL,
CSC-Function-4967da0,function_9d295a8c,1,1,GLOBAL,
CSC-Function-4967da0,function_ea9917ce,1,1,GLOBAL,
CSC-Function-4967da0,function_fc261b83,0,0,GLOBAL,
CSC-Function-4967da0,function_1cbf351b,1,1,GLOBAL,
CSC-Function-4967da0,function_65b9eb0f,1,1,GLOBAL,
CSC-Function-4967da0,function_fd3d58c7,1,1,GLOBAL,
CSC-Function-4967da0,function_d17ae3cc,1,1,GLOBAL,
CSC-Function-4967da0,function_e75c64a4,1,1,GLOBAL,
CSC-Function-4967da0,function_93e0f729,1,1,GLOBAL,
CSC-Function-4967da0,function_8608b950,2,2,GLOBAL,
CSC-Function-4967da0,function_36e4ebd4,2,2,GLOBAL,
CSC-Function-4967da0,function_fe0ad36e,2,3,GLOBAL,
CSC-Function-4967da0,function_8978c19,1,1,GLOBAL,
CSC-Function-4967da0,function_e81eebd5,1,1,GLOBAL,
CSC-Function-4967da0,function_be621383,2,2,GLOBAL,
CSC-Function-4967da0,function_6564e987,1,1,GLOBAL,
CSC-Function-4967da0,function_9e9a0604,1,1,GLOBAL,
CSC-Function-4967da0,function_3f258626,1,1,GLOBAL,
CSC-Function-4967da0,function_d69242bb,2,2,GLOBAL,
CSC-Function-4967da0,function_ac297091,2,2,GLOBAL,
CSC-Function-4967da0,function_a5c395d2,1,1,GLOBAL,
CSC-Function-4967da0,function_da64790f,1,1,GLOBAL,
CSC-Function-4967da0,function_b1cca54f,1,1,GLOBAL,
CSC-Method-496e7d0,delete,0,0,GLOBAL,
CSC-Method-496e7d0,forcedelete,0,0,GLOBAL,
CSC-Method-496e7d0,function_38323c2c,0,0,GLOBAL,
CSC-Method-496e7d0,getentnum,0,0,DEV,
CSC-Method-496e7d0,getentitynumber,0,0,GLOBAL,
CSC-Method-496e7d0,setmodel,1,1,GLOBAL,
CSC-Method-496e7d0,makefakeai,0,0,GLOBAL,
CSC-Method-496e7d0,function_577be059,1,1,GLOBAL,
CSC-Method-496e7d0,setdrawname,0,2,GLOBAL,
CSC-Method-496e7d0,setdrawownername,1,2,GLOBAL,
CSC-Method-496e7d0,sethighdetail,0,2,GLOBAL,
CSC-Method-496e7d0,setdedicatedshadow,0,1,GLOBAL,
CSC-Method-496e7d0,setscale,1,1,GLOBAL,
CSC-Method-496e7d0,setsanim,1,3,GLOBAL,
CSC-Method-496e7d0,siegecmd,1,63,GLOBAL,
CSC-Method-496e7d0,attach,1,3,GLOBAL,
CSC-Method-496e7d0,attachweapon,1,2,GLOBAL,
CSC-Method-496e7d0,isattached,1,2,GLOBAL,
CSC-Method-496e7d0,detach,1,2,GLOBAL,
CSC-Method-496e7d0,detachall,0,0,GLOBAL,
CSC-Method-496e7d0,linktocamera,1,2,GLOBAL,
CSC-Method-496e7d0,istouching,1,1,GLOBAL,
CSC-Method-496e7d0,getspeed,0,0,GLOBAL,
CSC-Method-496e7d0,getvelocity,0,0,GLOBAL,
CSC-Method-496e7d0,function_8e51b4f,1,1,GLOBAL,
CSC-Method-496e7d0,function_12a6f77e,0,0,GLOBAL,
CSC-Method-496e7d0,function_16f2b3d,0,0,GLOBAL,
CSC-Method-496e7d0,underwater,0,0,GLOBAL,
CSC-Method-496e7d0,isplayer,0,0,GLOBAL,
CSC-Method-496e7d0,function_e4f35989,0,0,GLOBAL,
CSC-Method-496e7d0,isplayercorpse,0,0,GLOBAL,
CSC-Method-496e7d0,getplayerspawnhealth,0,1,GLOBAL,
CSC-Method-496e7d0,isplayertalking,0,0,GLOBAL,
CSC-Method-496e7d0,isplayerdead,0,0,GLOBAL,
CSC-Method-496e7d0,function_c0a6d35e,0,0,GLOBAL,
CSC-Method-496e7d0,isplayerfiring,0,0,GLOBAL,
CSC-Method-496e7d0,function_d76efdcc,0,0,GLOBAL,
CSC-Method-496e7d0,function_18808ef5,0,0,GLOBAL,
CSC-Method-496e7d0,isplayerswimming,0,0,GLOBAL,
CSC-Method-496e7d0,isplayerswimmingonsurface,0,0,GLOBAL,
CSC-Method-496e7d0,isplayerswimmingunderwater,0,0,GLOBAL,
CSC-Method-496e7d0,isplayerjumping,0,0,GLOBAL,
CSC-Method-496e7d0,isplayerdoublejumping,0,0,GLOBAL,
CSC-Method-496e7d0,isplayersliding,0,0,GLOBAL,
CSC-Method-496e7d0,isplayerwallrunning,0,0,GLOBAL,
CSC-Method-496e7d0,isplayerwallrunningright,0,0,GLOBAL,
CSC-Method-496e7d0,isplayersprinting,0,0,GLOBAL,
CSC-Method-496e7d0,function_e2f34c3,0,0,GLOBAL,
CSC-Method-496e7d0,isinscritpedanim,0,0,GLOBAL,
CSC-Method-496e7d0,isai,0,0,GLOBAL,
CSC-Method-496e7d0,isrobot,0,0,GLOBAL,
CSC-Method-496e7d0,hasdobj,1,1,GLOBAL,
CSC-Method-496e7d0,function_700ca4f5,0,0,GLOBAL,
CSC-Method-496e7d0,function_5e00861,1,2,GLOBAL,
CSC-Method-496e7d0,setcompassicon,1,1,GLOBAL,
CSC-Method-496e7d0,function_811196d1,1,1,GLOBAL,
CSC-Method-496e7d0,function_a5edb367,1,1,GLOBAL,
CSC-Method-496e7d0,function_8e04481f,0,0,GLOBAL,
CSC-Method-496e7d0,function_78fd6084,0,0,GLOBAL,
CSC-Method-496e7d0,function_95bc465d,1,1,GLOBAL,
CSC-Method-496e7d0,function_bc95cd57,1,1,GLOBAL,
CSC-Method-496e7d0,function_60212003,1,1,GLOBAL,
CSC-Method-496e7d0,hideunseencompassicon,0,0,GLOBAL,
CSC-Method-496e7d0,function_25687e5,0,0,GLOBAL,
CSC-Method-496e7d0,function_fd82b127,0,0,GLOBAL,
CSC-Method-496e7d0,function_c2e69953,1,1,GLOBAL,
CSC-Method-496e7d0,enableonradar,0,0,GLOBAL,
CSC-Method-496e7d0,disableonradar,0,0,GLOBAL,
CSC-Method-496e7d0,function_27c5be6c,1,1,GLOBAL,
CSC-Method-496e7d0,launchragdoll,1,1,GLOBAL,
CSC-Method-496e7d0,isragdoll,0,0,GLOBAL,
CSC-Method-496e7d0,solid,0,0,GLOBAL,
CSC-Method-496e7d0,notsolid,0,0,GLOBAL,
CSC-Method-496e7d0,show,0,0,GLOBAL,
CSC-Method-496e7d0,hide,0,0,GLOBAL,
CSC-Method-496e7d0,function_1a97e4ef,0,0,GLOBAL,
CSC-Method-496e7d0,ishidden,0,0,GLOBAL,
CSC-Method-496e7d0,setmaterialoverride,1,1,GLOBAL,
CSC-Method-496e7d0,clearmaterialoverride,0,0,GLOBAL,
CSC-Method-496e7d0,setsteptriggersound,1,1,GLOBAL,
CSC-Method-496e7d0,clearsteptriggersound,0,0,GLOBAL,
CSC-Method-496e7d0,getmovementtype,0,0,GLOBAL,
CSC-Method-496e7d0,isinsideheightlock,0,0,GLOBAL,
CSC-Method-496e7d0,isgrenadedud,0,0,GLOBAL,
CSC-Method-496e7d0,isempjammed,0,0,GLOBAL,
CSC-Method-496e7d0,getdistancefromscreencenter,1,1,GLOBAL,
CSC-Method-496e7d0,gethorizontaloffsetfromscreencenter,1,2,GLOBAL,
CSC-Method-496e7d0,isstreamed,0,2,GLOBAL,
CSC-Method-496e7d0,aremeshesstreamed,0,0,GLOBAL,
CSC-Method-496e7d0,aretexturesstreamed,0,1,GLOBAL,
CSC-Method-496e7d0,function_401093e4,1,6,GLOBAL,
CSC-Method-496e7d0,function_330f08cc,1,6,GLOBAL,
CSC-Method-496e7d0,getcharacterindex,0,0,GLOBAL,
CSC-Method-496e7d0,getplayername,0,0,GLOBAL,
CSC-Method-496e7d0,function_7d5a3c48,2,2,GLOBAL,
CSC-Method-496e7d0,magicbullet,3,3,GLOBAL,
CSC-Method-496e7d0,enablevisioncircle,2,4,GLOBAL,
CSC-Method-496e7d0,disablevisioncircle,1,1,GLOBAL,
CSC-Method-496e7d0,linkto,1,4,GLOBAL,
CSC-Method-496e7d0,unlink,0,0,GLOBAL,
CSC-Method-496e7d0,isentitylinkedtotag,1,2,GLOBAL,
CSC-Method-496e7d0,isvehicle,0,0,GLOBAL,
CSC-Method-496e7d0,function_b835102b,0,0,GLOBAL,
CSC-Method-496e7d0,getthrottle,0,0,GLOBAL,
CSC-Method-496e7d0,getbrake,0,0,GLOBAL,
CSC-Method-496e7d0,gethandbrake,0,0,GLOBAL,
CSC-Method-496e7d0,getmaxspeed,0,0,GLOBAL,
CSC-Method-496e7d0,getsteering,0,0,GLOBAL,
CSC-Method-496e7d0,getmaxreversespeed,0,0,GLOBAL,
CSC-Method-496e7d0,function_973c841f,1,1,GLOBAL,
CSC-Method-496e7d0,getlocalclientdriver,0,0,GLOBAL,
CSC-Method-496e7d0,getwheelsurface,1,1,GLOBAL,
CSC-Method-496e7d0,function_387f3e55,1,1,GLOBAL,
CSC-Method-496e7d0,ispeelingout,0,0,GLOBAL,
CSC-Method-496e7d0,iswheelsliding,1,1,GLOBAL,
CSC-Method-496e7d0,iswheelpeelingout,1,1,GLOBAL,
CSC-Method-496e7d0,iswheelcolliding,1,1,GLOBAL,
CSC-Method-496e7d0,getlocalgunnerangles,1,1,GLOBAL,
CSC-Method-496e7d0,setstunned,1,1,GLOBAL,
CSC-Method-496e7d0,isdriving,1,1,GLOBAL,
CSC-Method-496e7d0,disablevehiclesounds,0,0,GLOBAL,
CSC-Method-496e7d0,enablevehiclesounds,0,0,GLOBAL,
CSC-Method-496e7d0,function_3f24c5a,1,1,GLOBAL,
CSC-Method-496e7d0,function_24a9277a,0,0,GLOBAL,
CSC-Method-496e7d0,function_e1a2a256,1,1,GLOBAL,
CSC-Method-496e7d0,function_a3f90231,1,1,GLOBAL,
CSC-Method-496e7d0,getoccupantseat,2,2,GLOBAL,
CSC-Method-496e7d0,getvehoccupants,1,1,GLOBAL,
CSC-Method-496e7d0,function_a30591d5,0,0,GLOBAL,
CSC-Method-496e7d0,function_be2ae6da,0,0,GLOBAL,
CSC-Method-496e7d0,rotatepitch,2,4,GLOBAL,
CSC-Method-496e7d0,rotateyaw,2,4,GLOBAL,
CSC-Method-496e7d0,rotateroll,2,4,GLOBAL,
CSC-Method-496e7d0,rotateto,2,4,GLOBAL,
CSC-Method-496e7d0,moveto,2,4,GLOBAL,
CSC-Method-496e7d0,movegravity,2,2,GLOBAL,
CSC-Method-496e7d0,movex,2,4,GLOBAL,
CSC-Method-496e7d0,movey,2,4,GLOBAL,
CSC-Method-496e7d0,movez,2,4,GLOBAL,
CSC-Method-496e7d0,rotatevelocity,2,4,GLOBAL,
CSC-Method-496e7d0,function_7622f013,2,4,GLOBAL,
CSC-Method-496e7d0,function_49ed8678,2,4,GLOBAL,
CSC-Method-496e7d0,playrumbleonentity,2,2,GLOBAL,
CSC-Method-496e7d0,playrumblelooponentity,2,2,GLOBAL,
CSC-Method-496e7d0,function_7921b8a,3,3,GLOBAL,
CSC-Method-496e7d0,stoprumble,2,2,GLOBAL,
CSC-Method-496e7d0,setcontrollerlightbarcolor,1,2,GLOBAL,
CSC-Method-496e7d0,startpoisoning,0,0,GLOBAL,
CSC-Method-496e7d0,stoppoisoning,0,0,GLOBAL,
CSC-Method-496e7d0,ispoisoned,0,0,GLOBAL,
CSC-Method-496e7d0,issplitscreenhost,0,0,GLOBAL,
CSC-Method-496e7d0,function_85356840,0,0,GLOBAL,
CSC-Method-496e7d0,getweaponposfrac,1,1,GLOBAL,
CSC-Method-496e7d0,setdamagedirectionindicator,1,1,GLOBAL,
CSC-Method-496e7d0,addawarenessindicator,3,3,GLOBAL,
CSC-Method-496e7d0,usealternatehud,1,1,GLOBAL,
CSC-Method-496e7d0,getplayercorpse,0,0,GLOBAL,
CSC-Method-496e7d0,function_bf191832,3,3,GLOBAL,
CSC-Method-496e7d0,getweaponammostock,2,2,GLOBAL,
CSC-Method-496e7d0,function_22e5ebee,1,1,GLOBAL,
CSC-Method-496e7d0,getloadoutitem,2,3,GLOBAL,
CSC-Method-496e7d0,getloadoutweapon,2,3,GLOBAL,
CSC-Method-496e7d0,getplayerangles,0,0,GLOBAL,
CSC-Method-496e7d0,function_36b630a3,1,1,GLOBAL,
CSC-Method-496e7d0,function_15233aa,1,1,GLOBAL,
CSC-Method-496e7d0,function_65776b07,0,0,GLOBAL,
CSC-Method-496e7d0,iscontentscreenfilterplaying,0,0,GLOBAL,
CSC-Method-496e7d0,getcampos,0,0,GLOBAL,
CSC-Method-496e7d0,getcamangles,0,0,GLOBAL,
CSC-Method-496e7d0,useanimtree,1,1,GLOBAL,
CSC-Method-496e7d0,hasanimtree,0,0,GLOBAL,
CSC-Method-496e7d0,clearanim,2,2,GLOBAL,
CSC-Method-496e7d0,clearanimlimited,2,2,GLOBAL,
CSC-Method-496e7d0,setanim,1,4,GLOBAL,
CSC-Method-496e7d0,setanimlimited,1,4,GLOBAL,
CSC-Method-496e7d0,setanimrestart,1,4,GLOBAL,
CSC-Method-496e7d0,setanimlimitedrestart,1,4,GLOBAL,
CSC-Method-496e7d0,setflaggedanim,2,5,GLOBAL,
CSC-Method-496e7d0,setflaggedanimlimited,2,5,GLOBAL,
CSC-Method-496e7d0,setflaggedanimrestart,2,5,GLOBAL,
CSC-Method-496e7d0,setflaggedanimlimitedrestart,2,5,GLOBAL,
CSC-Method-496e7d0,animscripted,4,7,GLOBAL,
CSC-Method-496e7d0,getcurrentanimscriptedname,0,0,GLOBAL,
CSC-Method-496e7d0,sethidewhenscriptedanimationcompleted,0,0,GLOBAL,
CSC-Method-496e7d0,setanimknob,1,4,GLOBAL,
CSC-Method-496e7d0,setanimknoblimited,1,4,GLOBAL,
CSC-Method-496e7d0,setanimknobrestart,1,4,GLOBAL,
CSC-Method-496e7d0,setanimknoblimitedrestart,1,4,GLOBAL,
CSC-Method-496e7d0,setanimknoball,2,5,GLOBAL,
CSC-Method-496e7d0,setanimknoballlimited,2,5,GLOBAL,
CSC-Method-496e7d0,setanimknoballrestart,2,5,GLOBAL,
CSC-Method-496e7d0,setanimknoballlimitedrestart,2,5,GLOBAL,
CSC-Method-496e7d0,setflaggedanimknob,2,5,GLOBAL,
CSC-Method-496e7d0,setflaggedanimknoblimited,2,5,GLOBAL,
CSC-Method-496e7d0,setflaggedanimknobrestart,2,5,GLOBAL,
CSC-Method-496e7d0,setflaggedanimknoblimitedrestart,2,5,GLOBAL,
CSC-Method-496e7d0,setflaggedanimknoball,3,5,GLOBAL,
CSC-Method-496e7d0,setflaggedanimknoballrestart,3,5,GLOBAL,
CSC-Method-496e7d0,getanimtime,1,1,GLOBAL,
CSC-Method-496e7d0,setanimtime,2,2,GLOBAL,
CSC-Method-496e7d0,setanimtimebyname,2,3,GLOBAL,
CSC-Method-496e7d0,getanimcurrframecount,1,1,GLOBAL,
CSC-Method-496e7d0,setentityanimrate,1,1,GLOBAL,
CSC-Method-496e7d0,getentityanimrate,0,0,GLOBAL,
CSC-Method-496e7d0,animgetnumchildren,1,1,GLOBAL,
CSC-Method-496e7d0,getprimarydeltaanim,0,0,GLOBAL,
CSC-Method-496e7d0,getclienttime,0,0,GLOBAL,
CSC-Method-496e7d0,geteye,0,0,GLOBAL,
CSC-Method-496e7d0,geteyeapprox,0,0,GLOBAL,
CSC-Method-496e7d0,getlocalclientnumber,0,0,GLOBAL,
CSC-Method-496e7d0,mapshaderconstant,3,7,GLOBAL,
CSC-Method-496e7d0,setshaderconstant,6,6,GLOBAL,
CSC-Method-496e7d0,setforcenotsimple,0,0,GLOBAL,
CSC-Method-496e7d0,function_d309e55a,2,2,GLOBAL,
CSC-Method-496e7d0,processclientfieldsasifnew,0,0,GLOBAL,
CSC-Method-496e7d0,camerasetlensid,0,0,GLOBAL,
CSC-Method-496e7d0,camerasetposition,1,1,GLOBAL,
CSC-Method-496e7d0,camerasetlookat,1,1,GLOBAL,
CSC-Method-496e7d0,camerasetupdatecallback,0,1,GLOBAL,
CSC-Method-496e7d0,cameraforcedisablescriptcam,1,1,GLOBAL,
CSC-Method-496e7d0,gadgetpulserevealed,0,0,GLOBAL,
CSC-Method-496e7d0,gadgetpulseresetreveal,0,0,GLOBAL,
CSC-Method-496e7d0,gadgetpulsegetowner,1,1,GLOBAL,
CSC-Method-496e7d0,function_692b47c1,1,1,GLOBAL,
CSC-Method-496e7d0,gettargetlockentity,1,1,GLOBAL,
CSC-Method-496e7d0,gettargetlockentityarray,0,0,GLOBAL,
CSC-Method-496e7d0,gettagorigin,1,1,GLOBAL,
CSC-Method-496e7d0,gettagangles,1,1,GLOBAL,
CSC-Method-496e7d0,function_2e566abb,3,3,GLOBAL,
CSC-Method-496e7d0,getowner,1,1,GLOBAL,
CSC-Method-496e7d0,setrenderinthirdpersonspectate,1,1,GLOBAL,
CSC-Method-496e7d0,setwaterdisturbanceparams,5,5,GLOBAL,
CSC-Method-496e7d0,isremotecontrolling,1,1,GLOBAL,
CSC-Method-496e7d0,hasperk,1,2,GLOBAL,
CSC-Method-496e7d0,getperks,1,1,GLOBAL,
CSC-Method-496e7d0,function_6c32d092,2,2,GLOBAL,
CSC-Method-496e7d0,getstance,0,0,GLOBAL,
CSC-Method-496e7d0,shellshock,3,3,GLOBAL,
CSC-Method-496e7d0,playersetgroundreferenceent,1,1,GLOBAL,
CSC-Method-496e7d0,getlinkedent,0,0,GLOBAL,
CSC-Method-496e7d0,setenemyglobalscrambler,1,1,GLOBAL,
CSC-Method-496e7d0,setenemyscrambleramount,1,1,GLOBAL,
CSC-Method-496e7d0,getenemyscrambleramount,0,0,GLOBAL,
CSC-Method-496e7d0,isscrambled,0,0,GLOBAL,
CSC-Method-496e7d0,setfriendlyscrambleramount,1,1,GLOBAL,
CSC-Method-496e7d0,getfriendlyscrambleramount,0,0,GLOBAL,
CSC-Method-496e7d0,addfriendlyscrambler,3,3,GLOBAL,
CSC-Method-496e7d0,clearnearestenemyscrambler,0,0,GLOBAL,
CSC-Method-496e7d0,setnearestenemyscrambler,1,1,GLOBAL,
CSC-Method-496e7d0,removefriendlyscrambler,1,1,GLOBAL,
CSC-Method-496e7d0,removeallfriendlyscramblers,0,0,GLOBAL,
CSC-Method-496e7d0,addsensorgrenadearea,2,2,GLOBAL,
CSC-Method-496e7d0,removesensorgrenadearea,1,1,GLOBAL,
CSC-Method-496e7d0,removeallsensorgrenadeareas,0,0,GLOBAL,
CSC-Method-496e7d0,setflagasaway,2,2,GLOBAL,
CSC-Method-496e7d0,getparententity,0,0,GLOBAL,
CSC-Method-496e7d0,getbodyrenderoptionspacked,0,0,GLOBAL,
CSC-Method-496e7d0,setbodyrenderoptionspacked,1,1,GLOBAL,
CSC-Method-496e7d0,getcharacterbodytype,0,0,GLOBAL,
CSC-Method-496e7d0,setcorpsegibstate,2,2,GLOBAL,
CSC-Method-496e7d0,function_bee2bbc7,0,0,GLOBAL,
CSC-Method-496e7d0,getselectedcharacterindex,0,0,GLOBAL,
CSC-Method-496e7d0,function_79a48799,0,0,GLOBAL,
CSC-Method-496e7d0,getprimaryweapon,0,0,GLOBAL,
CSC-Method-496e7d0,function_f96332ec,0,0,GLOBAL,
CSC-Method-496e7d0,function_4c8da7db,0,0,GLOBAL,
CSC-Method-496e7d0,function_dc2a5761,0,0,GLOBAL,
CSC-Method-496e7d0,function_519bc773,0,0,GLOBAL,
CSC-Method-496e7d0,function_64c66c4b,0,0,GLOBAL,
CSC-Method-496e7d0,function_2fc74639,0,0,GLOBAL,
CSC-Method-496e7d0,inlaststand,0,0,GLOBAL,
CSC-Method-496e7d0,function_7a55e60a,0,1,GLOBAL,
CSC-Method-496e7d0,function_f0d52864,1,2,GLOBAL,
CSC-Method-496e7d0,useweaponhidetags,1,1,GLOBAL,
CSC-Method-496e7d0,getweaponoptions,0,0,GLOBAL,
CSC-Method-496e7d0,function_e10e6c37,0,0,GLOBAL,
CSC-Method-496e7d0,function_d2c2b168,0,0,GLOBAL,
CSC-Method-496e7d0,useweaponmodel,1,3,GLOBAL,
CSC-Method-496e7d0,function_bd3cce02,1,1,GLOBAL,
CSC-Method-496e7d0,function_a6fc2979,1,1,GLOBAL,
CSC-Method-496e7d0,usebuildkitweaponmodel,2,3,GLOBAL,
CSC-Method-496e7d0,getbuildkitweaponoptions,2,3,GLOBAL,
CSC-Method-496e7d0,function_287dcf4b,3,5,GLOBAL,
CSC-Method-496e7d0,usealternateaimparams,0,0,GLOBAL,
CSC-Method-496e7d0,clearalternateaimparams,0,0,GLOBAL,
CSC-Method-496e7d0,getweaponslistprimaries,0,0,GLOBAL,
CSC-Method-496e7d0,function_cf9658ca,0,0,GLOBAL,
CSC-Method-496e7d0,setsonarattachmentenabled,1,1,GLOBAL,
CSC-Method-496e7d0,zbarriergetpiece,1,1,GLOBAL,
CSC-Method-496e7d0,getnumzbarrierpieces,0,0,GLOBAL,
CSC-Method-496e7d0,asmisterminating,1,1,GLOBAL,
CSC-Method-496e7d0,asmisshootlayeractive,1,1,GLOBAL,
CSC-Method-496e7d0,asmisaimlayeractive,1,1,GLOBAL,
CSC-Method-496e7d0,asmgetstatus,1,1,GLOBAL,
CSC-Method-496e7d0,asmgetcurrentstate,1,1,GLOBAL,
CSC-Method-496e7d0,getaifxname,2,2,GLOBAL,
CSC-Method-496e7d0,setentbeastmodeicontype,1,3,GLOBAL,
CSC-Method-496e7d0,function_79ea07a3,1,3,GLOBAL,
CSC-Method-496e7d0,getmpdialogname,0,0,GLOBAL,
CSC-Method-496e7d0,getplayergibdef,1,1,GLOBAL,
CSC-Method-496e7d0,function_4976d5ee,0,0,GLOBAL,
CSC-Method-496e7d0,finddrfilter,1,1,GLOBAL,
CSC-Method-496e7d0,hidepart,2,4,GLOBAL,
CSC-Method-496e7d0,haspart,2,3,GLOBAL,
CSC-Method-496e7d0,showpart,2,4,GLOBAL,
CSC-Method-496e7d0,showallparts,1,1,GLOBAL,
CSC-Method-496e7d0,usessubtargets,0,0,GLOBAL,
CSC-Method-496e7dGLOBAL,submodelboneforsubtarget,1,1,GLOBAL,
CSC-Method-496e7d0,getrolefields,0,0,GLOBAL,
CSC-Method-496e7d0,function_715f2ffc,1,1,GLOBAL,
CSC-Method-496e7d0,function_5790ec6e,1,1,GLOBAL,
CSC-Method-496e7d0,function_a72ef0c5,1,2,GLOBAL,
CSC-Method-496e7d0,function_a7842493,0,0,GLOBAL,
CSC-Method-496e7d0,function_eba660b5,0,0,GLOBAL,
CSC-Method-496e7d0,function_b181fc06,1,1,GLOBAL,
CSC-Method-496e7d0,getitemindex,0,0,GLOBAL,
CSC-Method-496e7d0,getabsmins,0,0,GLOBAL,
CSC-Method-496e7d0,getabsmaxs,0,0,GLOBAL,
